query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
120467,The Grand Budapest Hotel,minilm,3,423,The Pianist,0.47162193059921265,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city."
120467,The Grand Budapest Hotel,minilm,4,472674,The Goldfinch,0.46332693099975586,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime."
120467,The Grand Budapest Hotel,minilm,5,505026,Death on the Nile,0.46221673488616943,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.
120467,The Grand Budapest Hotel,minilm,6,25866,The Sucker,0.4606693387031555,"In this Franco-Italian gangster parody, a shopkeeper on his way to an Italian holiday suffers a crash that totals his car. The culprit can only compensate his ruined trip by driving an American friend's car from Naples to Bordeaux, but as it happens to be filled with such contraband as stolen money, jewelry and drugs, the involuntary and unwitting companions in crime soon attract all but recreational attention from the ""milieu""."
120467,The Grand Budapest Hotel,minilm,7,245700,Mr. Turner,0.4441741406917572,"Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him."
120467,The Grand Budapest Hotel,minilm,8,432616,Promise at Dawn,0.44413334131240845,"From his childhood in Poland to his adolescence in Nice to his years as a student in Paris and his tough training as a pilot during World War II, this tragi-comedy tells the romantic story of Romain Gary, one of the most famous French novelists and sole writer to have won the Goncourt Prize for French literature two times."
120467,The Grand Budapest Hotel,minilm,9,11035,Roma,0.44202280044555664,"A virtually plotless, gaudy, impressionistic portrait of Rome through the eyes of one of its most famous citizens."
120467,The Grand Budapest Hotel,minilm,10,549509,The Brutalist,0.4371564984321594,"When an innovative modern architect flees post-war Europe, he is given the opportunity to rebuild his legacy. Set during the dawn of the modern United States (in Pennsylvania), his wife joins him, and their lives are forever changed by a demanding, wealthy patron."
120467,The Grand Budapest Hotel,mpnet,1,339397,Café Society,0.6220852136611938,"The story of a young man who arrives in Hollywood during the 1930s hoping to work in the film industry, falls in love, and finds himself swept up in the vibrant café society that defined the spirit of the age."
120467,The Grand Budapest Hotel,mpnet,2,606876,Rifkin’s Festival,0.5884783267974854,"The story of a married American couple who go to the San Sebastian Film Festival. They get caught up in the magic of the festival, the beauty and charm of Spain and the fantasy of movies. She has an affair with a brilliant French movie director, and he falls in love with a beautiful Spanish woman who lives there."
120467,The Grand Budapest Hotel,mpnet,3,33680,Grand Hotel,0.5740640163421631,"Guests at a posh Berlin hotel struggle through worry, scandal, and heartache."
120467,The Grand Budapest Hotel,mpnet,4,64682,The Great Gatsby,0.5691136121749878,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await."
120467,The Grand Budapest Hotel,mpnet,5,1887,Marie Antoinette,0.5557801723480225,"A retelling of the story of France’s iconic but ill-fated queen, Marie Antoinette - from her betrothal and marriage to Louis XVI at fifteen to her reign as queen at nineteen and ultimately the fall of Versailles."
120467,The Grand Budapest Hotel,mpnet,6,26900,The Bandit,0.5542919635772705,"The film tells the story of a group of bandits captured in the Cudi Mountains 35 years ago. All of them have died, either from illness or vendettas; only Baran (Şener Şen) survives. After serving his 35-year sentence, Baran is released from Viranşehir Prison and learns that his birthplace is now submerged under the waters of a dam. Ceren Ana (Zübeyde Erden) tells him about the past. Baran is imprisoned because of the betrayal of his old friend Berfo (Kamran Usluer). Berfo stole the bandits gold, bought his childhood love Keje (Sermin Hürmeriç) from her father, and fled to Istanbul. While Baran is searching for Keje, he encounters a young man named Cumali (Uğur Yücel). These two men find solace in each other to avoid being swept away by the storms of the big city. And in this world where violence, betrayal, passion, boundless love and hatred intertwine, they try to survive."
120467,The Grand Budapest Hotel,mpnet,7,30588,Monsieur Verdoux,0.5503512620925903,"The film is about an unemployed banker, Henri Verdoux, and his sociopathic methods of attaining income. While being both loyal and competent in his work, Verdoux has been laid-off. To make money for his wife and child, he marries wealthy widows and then murders them. His crime spree eventually works against him when two particular widows break his normal routine."
120467,The Grand Budapest Hotel,mpnet,8,23210,Six Degrees of Separation,0.549988865852356,"The story of a young, gay, black, con artist who, posing as the son of Sidney Poitier, cunningly maneuvers his way into the lives of a white, upper-class New York family."
120467,The Grand Budapest Hotel,mpnet,9,615777,Babylon,0.5494495630264282,"A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s."
120467,The Grand Budapest Hotel,mpnet,10,38939,Tales from the Crypt,0.5437822341918945,"When a tourist group become lost within ancient catacombs, they meet the sinister Crypt Keeper, who tells them each their fate. The enigmatic figure's macabre stories involve a wife dabbling in murder, a retired sanitation worker targeted by his suspicious neighbors, and an adulterer who may face a fitting demise if the yarns come true."
120467,The Grand Budapest Hotel,gte_modernbert,1,19548,The Restaurant,0.6973680853843689,"A great French restaurant's owner, Monsieur Septime, is thrust into intrigue and crime, when one of his famous guests disappears."
120467,The Grand Budapest Hotel,gte_modernbert,2,210860,Mortdecai,0.6968512535095215,"An art dealer, Charles Mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden Nazi gold."
120467,The Grand Budapest Hotel,gte_modernbert,3,10168,The Freshman,0.6957312822341919,"After a film student gets his belongings stolen, he meets a mobster bearing a startling resemblance to a certain cinematic godfather. Soon, he finds himself caught up in a caper involving endangered species and fine dining."
120467,The Grand Budapest Hotel,gte_modernbert,4,940,The Lady Vanishes,0.6824462413787842,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly."
120467,The Grand Budapest Hotel,gte_modernbert,5,10699,Hero,0.6818089485168457,"Bernie Laplante is having a rough time. He's divorced, his ex-wife hates him and has custody of their son, the cops are setting a trap for him, then to top it all, he loses a shoe whilst rescuing passengers of a crashed jet. Being a thief who is down on his luck, Bernie takes advantage of the crash, but then someone else claims credit for the rescue."
